"ANA201504100","KCA",2,0,1,2,2,"BBCFX",1,0,"peres002","R","peres002","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","8/F","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,11,"ANA","KCA","ANA",0,"F","F",1,0,0,7,1,"T","F",0,0,"T","T","infao001","escoa003","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,3,1,0,1,1,0,0,"troum001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",2,0,2,2,1,"BCBX",1,0,"infao001","R","infao001","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","4/L","F","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,12,"ANA","KCA","ANA",0,"F","T",1,0,0,8,2,"T","F",0,0,"T","T","escoa003","mousm001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,2,1,0,0,1,0,0,"giavj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",2,1,0,0,1,"CX",1,0,"freed001","R","freed001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","","","","53/G","T","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,13,"ANA","ANA","KCA",1,"T","F",0,1,0,3,0,"T","F",0,0,"T","T","cronc002","aybae001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,2,1,0,0,1,0,0,"mousm001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",2,1,1,1,2,"CCBX",1,0,"cronc002","R","cronc002","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","","","","7/L","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,14,"ANA","ANA","KCA",1,"F","F",0,1,0,4,1,"T","F",0,0,"T","T","aybae001","iannc001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,2,0,0,1,0,0,"gorda001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",2,1,2,0,0,"X",1,0,"aybae001","R","aybae001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","","","","8/F","F","F",6,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,15,"ANA","ANA","KCA",1,"F","T",0,1,0,5,2,"T","F",0,0,"T","T","iannc001","cowgc001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"cainl001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,0,0,3,2,"CBBFBF*B",1,0,"escoa003","R","escoa003","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","W","T","F",6,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16,"ANA","KCA","ANA",0,"T","F",1,0,0,9,0,"T","F",0,1,"T","T","mousm001","cainl001","T","T",0,0,0,0,0,0,0,0,0,"","","",4,4,0,0,0,0,3,1,0,2,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,0,0,0,0,"11H",1,0,"mousm001","L","mousm001","L","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","escoa003","","","HP.1-2","F","F",5,2,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","santh001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17,"ANA","KCA","ANA",0,"F","F",1,0,0,10,1,"T","F",1,3,"T","T","cainl001","hosme001","T","T",6,1,16,0,0,0,0,0,0,"iannc001","","",1,0,0,0,1,0,0,0,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,0,0,1,2,"BCSS",1,0,"cainl001","R","cainl001","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","mousm001","escoa003","","K","F","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","santh001","santh001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,18,"ANA","KCA","ANA",0,"F","F",1,0,0,11,2,"T","F",3,3,"T","T","hosme001","morak001","T","T",5,2,17,6,1,16,0,0,0,"iannc001","iannc001","",1,1,0,0,0,0,3,1,2,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,0,1,2,2,"C*BFBX",1,0,"hosme001","L","hosme001","L","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","mousm001","escoa003","","63/G-.2-3;1-2","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"63","","","","F","F","F","F","F","F","F","F","F","santh001","santh001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,19,"ANA","KCA","ANA",0,"F","F",1,0,0,12,3,"T","F",3,6,"T","T","morak001","gorda001","T","T",5,2,17,6,1,16,0,0,0,"iannc001","iannc001","",2,2,0,0,0,0,3,1,0,1,1,0,0,"aybae001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,0,2,0,2,"SCFS",1,0,"morak001","R","morak001","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","mousm001","escoa003","K","F","F",10,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","santh001","santh001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,20,"ANA","KCA","ANA",0,"F","T",1,0,0,13,4,"T","F",6,6,"T","T","gorda001","riosa002","T","T",0,0,0,5,2,17,6,1,16,"","iannc001","iannc001",0,0,0,0,0,0,4,1,2,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,1,0,2,2,"CCBBS",1,0,"iannc001","R","iannc001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","","","","K","T","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,21,"ANA","ANA","KCA",1,"T","F",0,1,0,6,0,"T","F",0,0,"T","T","cowgc001","giavj001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,3,2,1,0,0,0,0,"","F","F","F","F",0,0,0,0,1,0,0,0,0,0,F,F
"ANA201504100","KCA",3,1,1,1,2,"FSBX",1,0,"cowgc001","R","cowgc001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","","","","S7/F-","F","F",7,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22,"ANA","ANA","KCA",1,"F","F",0,1,0,7,1,"T","F",0,1,"T","T","giavj001","calhk001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,0,1,1,1,0,0,"gorda001","F","F","F","F",0,0,0,0,1,0,0,0,0,0,F,F
"ANA201504100","KCA",3,1,1,2,1,"C*B1*BX",1,0,"giavj001","R","giavj001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","cowgc001","","","64(1)/FO/G-","F","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","vargj001","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,23,"ANA","ANA","KCA",1,"F","F",0,1,0,8,2,"T","F",1,1,"T","T","calhk001","troum001","T","T",7,8,22,0,0,0,0,0,0,"peres002","","",2,2,0,0,0,0,2,1,0,0,1,0,0,"escoa003","T","F","F","F",4,0,0,0,1,0,0,0,0,0,F,F
"ANA201504100","KCA",3,1,2,2,1,"SBBX",1,0,"calhk001","L","calhk001","L","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","giavj001","","","D8/L+.1-H","F","F",9,1,21,"T","T",2,"F","F",0,"F","F",1,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",2,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","vargj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24,"ANA","ANA","KCA",1,"F","F",0,1,0,9,3,"T","F",1,2,"T","T","troum001","pujoa001","T","T",4,9,23,0,0,0,0,0,0,"peres002","","",2,2,0,0,0,0,2,0,1,0,1,0,1,"cainl001","F","F","F","F",0,4,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,1,2,3,1,"BFBB*B",1,1,"troum001","R","troum001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","","calhk001","","W","F","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","vargj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25,"ANA","ANA","KCA",1,"F","F",1,1,1,10,4,"T","F",2,3,"T","T","pujoa001","freed001","T","T",0,0,0,9,1,24,0,0,0,"","peres002","",4,4,0,0,0,0,1,0,0,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",3,1,2,2,2,"BCFBC",1,1,"pujoa001","R","pujoa001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","troum001","calhk001","","K","F","F",3,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","vargj001","vargj001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,26,"ANA","ANA","KCA",1,"F","T",1,1,1,11,5,"T","F",3,3,"T","T","freed001","cronc002","T","T",8,2,25,9,1,24,0,0,0,"peres002","peres002","",2,2,0,0,0,0,3,2,0,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",4,0,0,1,2,"CBSC",1,1,"gorda001","L","gorda001","L","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","K","T","F",7,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27,"ANA","KCA","ANA",0,"T","F",1,1,0,14,0,"T","F",0,0,"T","T","riosa002","peres002","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,2,1,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",4,0,1,2,2,"CCBFBC",1,1,"riosa002","R","riosa002","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","K","F","F",9,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,28,"ANA","KCA","ANA",0,"F","F",1,1,0,15,1,"T","F",0,0,"T","T","peres002","infao001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,4,3,0,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",4,0,2,1,1,"BFX",1,1,"peres002","R","peres002","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","4/P","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,29,"ANA","KCA","ANA",0,"F","T",1,1,0,16,2,"T","F",0,0,"T","T","infao001","escoa003","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,2,0,0,1,1,0,0,"giavj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",4,1,0,1,1,"CBX",1,1,"freed001","R","freed001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","","","","S48/G+","T","F",5,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30,"ANA","ANA","KCA",1,"T","F",1,1,0,12,0,"T","F",0,1,"T","T","cronc002","aybae001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,2,1,0,0,1,0,0,"infao001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",4,1,0,3,1,"BCBBX",1,1,"cronc002","R","cronc002","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","freed001","","","5/L5F","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"L","F","T","5F",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","vargj001","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,31,"ANA","ANA","KCA",1,"F","F",1,1,0,13,1,"T","F",1,1,"T","T","aybae001","iannc001","T","T",5,4,30,0,0,0,0,0,0,"peres002","","",3,3,0,0,0,0,2,1,0,0,1,0,0,"mousm001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",4,1,1,1,0,"BX",1,1,"aybae001","R","aybae001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","freed001","","","2/P2F","F","F",6,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"P","F","T","2F",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","vargj001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32,"ANA","ANA","KCA",1,"F","F",1,1,0,14,2,"T","F",1,1,"T","T","iannc001","cowgc001","T","T",5,4,30,0,0,0,0,0,0,"peres002","","",1,1,0,0,0,0,1,0,0,0,1,0,0,"peres002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",4,1,2,3,2,"CBCF*BB>S",1,1,"iannc001","R","iannc001","R","vargj001","L","vargj001","L","peres002","hosme001","infao001","mousm001","escoa003","gorda001","cainl001","riosa002","freed001","","","K","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","vargj001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,33,"ANA","ANA","KCA",1,"F","T",1,1,0,15,3,"T","F",1,1,"T","T","cowgc001","giavj001","T","T",5,4,30,0,0,0,0,0,0,"peres002","","",3,3,0,0,0,0,4,2,1,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ANA201504100","KCA",5,0,0,0,0,"X",1,1,"infao001","R","infao001","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","4/P3F","T","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","T","3F",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,34,"ANA","KCA","ANA",0,"T","F",1,1,0,17,0,"T","F",0,0,"T","T","escoa003","mousm001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"giavj001","F","F","F","F",0,0,0,0,1,0,0,0,0,0,F,F
"ANA201504100","KCA",5,0,1,3,2,"BCCBFBFX",1,1,"escoa003","R","escoa003","R","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","","","","S9/L","F","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35,"ANA","KCA","ANA",0,"F","F",1,1,0,18,1,"T","F",0,1,"T","T","mousm001","cainl001","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,5,2,0,2,1,0,0,"calhk001","F","F","F","F",4,0,0,0,1,0,0,0,0,0,F,F
"ANA201504100","KCA",5,0,1,2,1,"1BFB1X",1,1,"mousm001","L","mousm001","L","santh001","L","santh001","L","iannc001","pujoa001","giavj001","freed001","aybae001","cowgc001","troum001","calhk001","escoa003","","","31/G-.1-2","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"31","","","","F","F","F","F","F","F","F","F","F","santh001","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,36,"ANA","KCA","ANA",0,"F","F",1,1,0,19,2,"T","F",1,2,"T","T","cainl001","hosme001","T","T",6,1,35,0,0,0,0,0,0,"iannc001","","",2,2,0,0,0,0,2,0,0,1,1,0,0,"pujoa001","F","F","F","F",0,4,0,0,1,0,0,0,0,0,F,F
